ID	Education	Income	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Response	Complain	Country	Customer_Age	Customer_Enrollment_Days	Marital_Status_Mapped	Family_Size	MntTotal	TotalPurchases	Num_Accepted	Campaign_Engagement	Cluster	Cluster Category
10659	2n Cycle	7500.0	7	2	8	11	3	8	21	4	3	2	2	7	0	0	India	45	4179	2	3	53	11	0	Not Engaged	0	Cluster 1
10905	Graduation	42586.0	7	194	2	56	0	0	0	5	4	1	6	8	1	0	Spain	69	4369	2	4	252	16	0	Not Engaged	1	Cluster 2
8910	Graduation	42586.0	7	194	2	56	0	0	0	5	4	1	6	8	1	0	Spain	69	4369	2	4	252	16	0	Not Engaged	1	Cluster 2
7349	Basic	9722.0	7	6	17	16	6	16	42	4	3	1	3	8	1	0	Spain	51	4396	2	3	103	11	0	Not Engaged	0	Cluster 1
7872	PhD	86836.0	7	179	21	273	0	21	63	1	6	10	6	5	1	0	Spain	49	4416	2	2	557	23	3	Moderately Engaged	1	Cluster 2
4290	Graduation	30467.0	8	1	3	8	2	5	5	1	1	0	2	7	0	0	Canada	52	3863	2	3	24	4	0	Not Engaged	0	Cluster 1
7408	PhD	54549.0	8	216	2	6	0	0	9	2	5	1	4	7	0	0	Saudi Arabia	72	3879	2	3	233	12	0	Not Engaged	0	Cluster 1
9986	Graduation	19444.0	8	16	0	23	3	2	10	3	4	1	2	7	1	0	Saudi Arabia	42	3888	2	3	54	10	0	Not Engaged	0	Cluster 1
8235	Master	69245.0	8	428	30	214	80	30	61	2	6	5	10	3	0	0	Saudi Arabia	68	3917	2	3	843	23	0	Not Engaged	1	Cluster 2
10949	PhD	72968.0	8	1092	37	592	145	37	55	1	5	5	8	3	1	0	Spain	61	3956	1	1	1958	19	1	Not Engaged	2	Cluster 3
7284	Graduation	48686.0	8	10	0	7	2	0	1	1	1	0	2	8	0	0	Spain	71	3968	2	5	20	4	0	Not Engaged	0	Cluster 1
9529	Graduation	73687.0	8	559	153	503	218	13	181	1	3	9	9	2	1	0	Saudi Arabia	34	3974	2	2	1627	22	1	Not Engaged	2	Cluster 3
9930	PhD	82716.0	8	606	148	228	15	148	22	1	6	8	13	2	0	0	Canada	80	3997	1	1	1167	28	0	Not Engaged	2	Cluster 3
10270	2n Cycle	35523.0	8	11	5	22	12	5	11	2	3	0	3	7	0	0	Germany	43	4030	2	3	66	8	0	Not Engaged	0	Cluster 1
760	PhD	60554.0	8	588	7	76	110	15	15	2	8	4	9	6	0	0	Saudi Arabia	49	4085	1	2	811	23	0	Not Engaged	1	Cluster 2
5519	Graduation	64090.0	8	316	58	161	76	51	135	1	6	9	4	5	1	0	Saudi Arabia	68	4087	2	3	797	20	0	Not Engaged	2	Cluster 3
232	Graduation	61559.0	8	279	83	88	32	14	34	1	4	2	10	3	0	0	Spain	59	4108	1	2	530	17	0	Not Engaged	1	Cluster 2
3009	PhD	71670.0	8	1462	16	128	0	0	160	1	5	3	6	6	1	0	Spain	62	4116	1	1	1766	15	3	Moderately Engaged	1	Cluster 2
6518	PhD	67680.0	8	546	0	48	0	6	6	1	7	3	8	5	0	0	Australia	73	4144	1	2	606	19	0	Not Engaged	1	Cluster 2
10669	Graduation	54386.0	8	277	21	64	62	21	25	2	3	2	10	3	0	0	Spain	43	4169	2	3	470	17	0	Not Engaged	1	Cluster 2
5682	PhD	64108.0	8	948	10	86	13	21	21	4	6	9	11	5	0	0	Australia	71	4224	1	2	1099	30	0	Not Engaged	1	Cluster 2
1570	PhD	69702.0	8	664	9	240	50	19	57	2	7	7	10	4	0	0	Spain	73	4256	2	3	1039	26	0	Not Engaged	1	Cluster 2
1497	Graduation	47958.0	8	268	11	88	15	3	22	2	6	3	5	5	0	0	Saudi Arabia	72	4287	1	2	407	16	0	Not Engaged	1	Cluster 2
9723	Graduation	67716.0	8	530	142	217	62	9	56	4	7	4	13	5	0	0	Canada	64	4296	2	3	1016	28	1	Not Engaged	1	Cluster 2
7261	Graduation	34600.0	8	199	33	60	8	3	15	5	5	2	5	8	1	0	Spain	53	4305	2	4	318	17	0	Not Engaged	1	Cluster 2
2452	Graduation	34600.0	8	199	33	60	8	3	15	5	5	2	5	8	1	0	Spain	53	4305	2	4	318	17	0	Not Engaged	1	Cluster 2
5621	Graduation	48752.0	8	73	57	100	71	15	0	5	6	1	5	9	1	0	Spain	55	4325	2	4	316	17	0	Not Engaged	1	Cluster 2
10995	2n Cycle	15716.0	8	16	5	30	8	7	26	3	3	0	4	8	0	1	Saudi Arabia	36	4355	2	3	92	10	0	Not Engaged	0	Cluster 1
7373	PhD	46610.0	8	96	12	96	33	22	43	6	4	1	6	6	1	0	Australia	72	4369	1	3	302	17	0	Not Engaged	1	Cluster 2
5331	Graduation	74985.0	8	587	51	898	247	0	86	1	3	6	7	2	0	0	Germany	47	4417	2	2	1869	17	0	Not Engaged	2	Cluster 3
263	PhD	45576.0	9	56	19	29	2	14	25	1	3	1	3	8	1	0	Spain	79	3793	1	1	145	8	0	Not Engaged	0	Cluster 1
4619	PhD	113734.0	9	6	2	3	1	262	3	0	27	0	0	1	0	0	Spain	79	3793	1	1	277	27	0	Not Engaged	1	Cluster 2
940	Graduation	57100.0	9	158	11	99	15	11	17	2	3	2	7	3	0	0	Saudi Arabia	37	3803	1	2	311	14	0	Not Engaged	0	Cluster 1
10084	Graduation	24434.0	9	3	2	8	20	0	17	2	2	1	2	7	0	0	India	52	3803	2	4	50	7	0	Not Engaged	0	Cluster 1
6019	PhD	37126.0	9	45	3	9	4	4	7	1	1	2	2	6	1	0	Spain	53	3852	2	3	72	6	1	Not Engaged	0	Cluster 1
1463	Graduation	45160.0	9	8	2	5	3	0	3	1	1	0	2	7	0	0	Australia	66	3853	1	3	21	4	0	Not Engaged	0	Cluster 1
6424	Graduation	33178.0	9	12	6	2	11	2	16	1	1	0	3	4	0	0	Spain	47	3911	2	3	49	5	0	Not Engaged	0	Cluster 1
8233	Master	64866.0	9	508	5	21	7	5	10	4	7	3	7	5	0	0	Canada	74	3915	1	2	556	21	1	Not Engaged	1	Cluster 2
1515	Master	34176.0	9	11	2	7	4	2	2	1	1	0	3	3	0	0	Canada	49	3919	2	3	28	5	0	Not Engaged	0	Cluster 1
10855	Master	50014.0	9	234	14	77	19	10	42	2	4	1	8	5	0	0	Spain	56	3919	1	2	396	15	0	Not Engaged	1	Cluster 2
10909	Graduation	92344.0	9	992	24	694	51	19	119	0	5	10	5	1	0	0	Australia	76	3926	2	2	1899	20	2	Moderately Engaged	2	Cluster 3
3376	Master	55282.0	9	125	6	73	8	4	19	1	3	1	6	4	0	0	Spain	54	3959	1	2	235	11	0	Not Engaged	0	Cluster 1
10232	PhD	48799.0	9	174	18	81	28	6	24	3	3	2	7	3	0	0	Spain	61	3997	1	2	331	15	0	Not Engaged	1	Cluster 2
5547	PhD	84169.0	9	1478	19	403	0	19	0	1	7	6	6	3	1	0	Spain	42	4087	2	2	1919	20	2	Moderately Engaged	2	Cluster 3
8362	PhD	84169.0	9	1478	19	403	0	19	0	1	7	6	6	3	1	0	Saudi Arabia	42	4087	2	2	1919	20	2	Moderately Engaged	2	Cluster 3
3524	Master	39763.0	9	80	1	60	4	6	16	2	5	1	2	9	1	0	Spain	53	4090	1	2	167	10	0	Not Engaged	0	Cluster 1
10095	PhD	74165.0	9	1001	12	240	16	12	12	1	5	4	10	2	0	0	Canada	49	4185	1	1	1293	20	0	Not Engaged	1	Cluster 2
8897	Graduation	42720.0	9	392	5	91	28	26	112	8	7	3	7	8	1	0	Germany	59	4192	1	3	654	25	0	Not Engaged	1	Cluster 2
466	Graduation	65275.0	9	388	14	218	91	14	21	1	4	3	13	2	0	0	Spain	80	4213	2	2	746	21	0	Not Engaged	1	Cluster 2
11025	Graduation	36443.0	9	65	0	46	4	3	20	4	3	1	3	8	0	0	Spain	63	4272	2	4	138	11	0	Not Engaged	0	Cluster 1
2387	Master	43776.0	9	177	2	71	3	2	20	6	5	2	4	8	1	0	Saudi Arabia	72	4272	2	4	275	17	0	Not Engaged	1	Cluster 2
1618	Graduation	56046.0	9	577	0	64	0	0	51	2	10	1	8	8	1	0	Germany	59	4304	2	2	692	21	1	Not Engaged	1	Cluster 2
25	Graduation	65148.0	9	460	35	422	33	12	153	2	6	6	7	4	0	0	Canada	66	4351	2	3	1115	21	0	Not Engaged	1	Cluster 2
3277	Graduation	49431.0	9	219	3	100	26	0	17	2	7	1	5	8	0	0	Spain	69	4456	1	2	365	15	0	Not Engaged	1	Cluster 2
8566	PhD	32583.0	10	5	0	3	0	0	1	1	1	0	2	7	0	0	Spain	63	3775	2	4	9	4	0	Not Engaged	0	Cluster 1
2634	Master	16653.0	10	5	7	31	15	4	7	3	2	1	3	6	1	0	Spain	45	3833	1	2	69	9	0	Not Engaged	0	Cluster 1
8036	2n Cycle	26850.0	10	31	1	13	7	2	9	4	2	1	4	4	0	0	Spain	53	3833	2	4	63	11	0	Not Engaged	0	Cluster 1
8159	Graduation	51287.0	10	117	0	22	13	0	30	3	4	1	3	7	0	0	Spain	56	3850	2	4	182	11	0	Not Engaged	0	Cluster 1
7628	2n Cycle	43050.0	10	30	5	24	6	3	8	2	2	0	4	5	0	0	Spain	51	3864	2	3	76	8	0	Not Engaged	0	Cluster 1
9597	Graduation	73448.0	10	236	106	189	23	41	130	1	7	2	9	4	0	0	Canada	55	3900	2	2	725	19	0	Not Engaged	2	Cluster 3
1384	Basic	17256.0	10	6	4	14	8	8	22	2	2	1	2	8	0	0	USA	32	3979	2	3	62	7	1	Not Engaged	0	Cluster 1
10150	Graduation	86429.0	10	464	28	873	29	18	37	0	7	4	7	2	1	0	Saudi Arabia	63	3981	1	1	1449	18	1	Not Engaged	2	Cluster 3
3885	PhD	33569.0	10	16	2	18	3	0	24	1	1	1	2	8	1	0	Spain	41	4017	2	3	63	5	1	Not Engaged	0	Cluster 1
11003	2n Cycle	25130.0	10	2	5	7	0	18	18	2	2	0	3	7	0	0	Canada	44	4031	2	3	50	7	0	Not Engaged	0	Cluster 1
8026	Graduation	62998.0	10	120	58	73	65	89	58	5	5	4	5	5	0	0	Canada	72	4033	2	3	463	19	0	Not Engaged	1	Cluster 2
577	2n Cycle	26907.0	10	9	1	7	0	3	2	2	1	0	3	7	0	0	Spain	48	4074	2	4	22	6	0	Not Engaged	0	Cluster 1
8702	2n Cycle	26907.0	10	9	1	7	0	3	2	2	1	0	3	7	0	0	Australia	48	4074	2	4	22	6	0	Not Engaged	0	Cluster 1
5429	PhD	45579.0	10	145	1	33	2	1	1	1	4	1	4	6	0	0	Spain	76	4074	2	3	183	10	0	Not Engaged	0	Cluster 1
977	Graduation	47320.0	10	200	19	111	50	15	19	6	5	1	8	6	0	0	Canada	67	4093	2	3	414	20	0	Not Engaged	1	Cluster 2
2793	PhD	70179.0	10	532	88	168	69	44	133	3	7	3	13	5	0	0	Saudi Arabia	48	4104	1	2	1034	26	0	Not Engaged	2	Cluster 3
1071	PhD	70179.0	10	532	88	168	69	44	133	3	7	3	13	5	0	0	USA	48	4104	1	2	1034	26	0	Not Engaged	2	Cluster 3
5074	Master	28072.0	10	30	0	10	2	0	5	1	1	0	3	7	0	0	Canada	38	4117	2	3	47	5	0	Not Engaged	0	Cluster 1
2632	Graduation	50501.0	10	297	0	38	13	0	152	7	5	4	4	6	1	0	India	70	4137	2	4	500	20	1	Not Engaged	1	Cluster 2
6404	Graduation	58917.0	10	151	7	89	0	7	28	5	4	1	6	5	0	0	Saudi Arabia	55	4223	2	5	282	16	0	Not Engaged	1	Cluster 2
10240	Graduation	69372.0	10	997	26	269	34	13	42	1	10	4	6	4	1	0	Canada	75	4256	2	2	1381	21	2	Moderately Engaged	1	Cluster 2
2521	Master	35178.0	10	23	1	13	2	2	18	1	1	1	2	7	1	0	Spain	53	4296	2	3	59	5	1	Not Engaged	0	Cluster 1
4301	Master	35178.0	10	23	1	13	2	2	18	1	1	1	2	7	1	0	Australia	53	4296	2	3	59	5	1	Not Engaged	0	Cluster 1
7381	Graduation	75693.0	10	797	153	293	72	97	30	1	11	4	6	4	1	0	Spain	56	4331	1	1	1442	22	3	Moderately Engaged	2	Cluster 3
2407	Graduation	69109.0	10	823	25	459	124	29	95	1	6	6	7	4	1	0	USA	42	4358	2	2	1555	20	1	Not Engaged	2	Cluster 3
9064	Graduation	69109.0	10	823	25	459	124	29	95	1	6	6	7	4	1	0	Spain	42	4358	2	2	1555	20	1	Not Engaged	2	Cluster 3
5067	Graduation	80134.0	11	966	26	282	52	26	26	1	2	7	11	5	0	0	Spain	30	3896	2	2	1378	21	4	Highly Engaged	2	Cluster 3
10281	Graduation	64713.0	11	180	60	241	13	54	54	2	5	5	7	4	1	0	Australia	54	3903	1	2	602	19	0	Not Engaged	1	Cluster 2
11191	Graduation	41411.0	11	37	32	38	11	3	18	1	2	1	4	6	0	0	Spain	38	3965	1	1	139	8	0	Not Engaged	0	Cluster 1
2552	PhD	55521.0	11	416	0	26	0	0	4	9	6	3	6	7	1	0	Spain	69	4011	1	4	446	24	1	Not Engaged	1	Cluster 2
6720	Master	43795.0	11	314	11	53	4	3	107	3	7	3	4	7	1	0	Spain	56	4017	2	3	492	17	1	Not Engaged	1	Cluster 2
4557	Graduation	22070.0	11	10	7	19	8	2	21	2	2	2	2	6	0	0	Saudi Arabia	54	4029	2	3	67	8	0	Not Engaged	0	Cluster 1
1183	Master	36408.0	11	9	1	4	3	2	3	1	1	0	2	6	0	0	Germany	75	4042	2	4	22	4	0	Not Engaged	0	Cluster 1
4186	Graduation	34026.0	11	18	6	15	12	8	17	3	2	1	3	5	0	0	Canada	74	4089	2	4	76	9	0	Not Engaged	0	Cluster 1
1419	Graduation	34026.0	11	18	6	15	12	8	17	3	2	1	3	5	0	0	Spain	74	4089	2	4	76	9	0	Not Engaged	0	Cluster 1
967	Graduation	46049.0	11	342	9	112	19	14	19	10	5	2	9	7	1	0	Spain	48	4104	2	4	515	26	0	Not Engaged	1	Cluster 2
1048	Master	35641.0	11	63	3	67	8	9	28	2	3	1	4	7	1	0	Saudi Arabia	52	4111	2	3	178	10	0	Not Engaged	0	Cluster 1
9262	2n Cycle	32414.0	11	20	6	5	0	9	12	1	1	0	3	7	0	0	Saudi Arabia	40	4121	2	2	52	5	1	Not Engaged	0	Cluster 1
3427	PhD	59821.0	11	629	0	70	0	0	35	6	11	2	7	8	0	0	Saudi Arabia	69	4204	2	3	734	26	0	Not Engaged	1	Cluster 2
5892	Graduation	34968.0	11	158	6	45	8	2	2	7	3	2	5	7	0	0	Saudi Arabia	44	4206	2	3	221	17	0	Not Engaged	0	Cluster 1
8911	PhD	56320.0	11	201	53	172	116	77	83	3	5	4	9	4	0	0	Spain	57	4208	2	3	702	21	0	Not Engaged	1	Cluster 2
6606	Master	70091.0	11	964	34	137	15	0	11	2	5	2	10	8	0	0	Spain	55	4216	2	3	1161	19	1	Not Engaged	1	Cluster 2
2677	Graduation	46097.0	11	72	24	68	65	4	8	5	3	1	6	4	0	0	Saudi Arabia	68	4216	2	3	241	15	0	Not Engaged	1	Cluster 2
252	PhD	41003.0	11	123	133	142	71	44	88	1	6	2	8	6	0	0	Saudi Arabia	61	4230	1	1	601	17	0	Not Engaged	1	Cluster 2
9860	Graduation	44911.0	11	159	0	22	2	1	31	3	4	1	4	7	0	0	Spain	65	4232	2	3	215	12	0	Not Engaged	0	Cluster 1
1388	Graduation	33249.0	11	6	10	21	19	14	42	2	2	1	3	6	0	0	Australia	49	4255	1	2	112	8	0	Not Engaged	0	Cluster 1
979	Graduation	33249.0	11	6	10	21	19	14	42	2	2	1	3	6	0	0	Spain	49	4255	1	2	112	8	0	Not Engaged	0	Cluster 1
7494	PhD	42873.0	11	209	0	40	3	2	15	4	6	1	4	8	0	0	Canada	74	4285	1	3	269	15	0	Not Engaged	1	Cluster 2
10490	PhD	51039.0	11	100	64	79	65	0	109	2	6	2	4	7	0	0	Australia	55	4327	2	4	417	14	0	Not Engaged	1	Cluster 2
3403	PhD	78952.0	11	1170	19	594	99	76	134	2	2	5	12	6	0	0	Spain	66	4404	2	3	2092	21	0	Not Engaged	2	Cluster 3
2715	Master	29435.0	11	70	3	37	4	2	64	4	3	2	2	9	1	0	Canada	58	4453	1	3	180	11	0	Not Engaged	0	Cluster 1
4828	Graduation	79865.0	12	71	99	278	185	121	38	1	5	10	5	1	0	0	Saudi Arabia	70	3772	1	2	792	21	0	Not Engaged	2	Cluster 3
92	Graduation	34176.0	12	5	7	24	19	14	20	4	3	0	4	6	0	0	Canada	36	3809	1	2	89	11	0	Not Engaged	0	Cluster 1
3312	Graduation	34176.0	12	5	7	24	19	14	20	4	3	0	4	6	0	0	India	36	3809	1	2	89	11	0	Not Engaged	0	Cluster 1
11176	PhD	65968.0	12	376	9	83	19	4	4	2	5	4	7	3	0	0	Canada	54	3809	2	3	495	18	0	Not Engaged	1	Cluster 2
1446	Master	86424.0	12	387	68	569	89	45	68	1	6	9	12	1	0	0	Saudi Arabia	68	3846	1	1	1226	28	0	Not Engaged	2	Cluster 3
9699	Graduation	67272.0	12	357	35	271	28	28	14	3	6	2	12	5	0	0	Spain	58	3951	1	2	733	23	0	Not Engaged	1	Cluster 2
9790	Graduation	78499.0	12	912	72	170	47	36	97	1	11	3	4	4	1	0	Canada	67	3979	1	1	1334	19	1	Not Engaged	2	Cluster 3
2324	Graduation	77044.0	12	625	38	242	50	34	76	2	7	11	11	4	0	0	Spain	52	4006	2	3	1065	31	1	Not Engaged	2	Cluster 3
5080	Graduation	70515.0	12	420	0	452	182	64	140	1	6	6	4	2	1	0	Mexico	31	4012	1	1	1258	17	0	Not Engaged	2	Cluster 3
4992	Master	17459.0	12	6	4	16	3	10	30	3	3	1	2	7	1	0	Spain	49	4044	2	3	69	9	0	Not Engaged	0	Cluster 1
7849	PhD	80336.0	12	209	19	456	160	142	66	1	2	9	13	1	0	0	Spain	54	4054	2	2	1052	25	0	Not Engaged	2	Cluster 3
4808	Graduation	15759.0	12	1	2	5	6	0	3	1	1	0	2	7	0	0	Spain	68	4058	2	2	17	4	0	Not Engaged	0	Cluster 1
10401	2n Cycle	26326.0	12	1	0	5	0	3	9	1	0	0	3	3	0	1	Germany	48	4059	2	2	18	4	0	Not Engaged	0	Cluster 1
7793	Graduation	62061.0	12	641	7	84	0	30	38	3	10	4	7	6	0	0	Spain	48	4063	2	3	800	24	1	Not Engaged	1	Cluster 2
9303	Graduation	5305.0	12	12	4	7	1	3	5	0	1	0	0	13	0	0	India	48	4095	2	3	32	1	0	Not Engaged	0	Cluster 1
6853	Master	75777.0	12	712	26	538	69	13	80	1	3	6	11	1	1	0	Australia	42	4121	1	1	1438	21	2	Moderately Engaged	2	Cluster 3
7366	Master	75777.0	12	712	26	538	69	13	80	1	3	6	11	1	1	0	India	42	4121	1	1	1438	21	2	Moderately Engaged	2	Cluster 3
9780	Master	71499.0	12	465	25	132	136	0	37	2	8	3	13	4	0	0	Spain	53	4130	2	3	795	26	0	Not Engaged	1	Cluster 2
7573	PhD	31626.0	12	39	1	9	2	1	34	1	2	1	2	7	1	0	Germany	46	4176	1	2	86	6	1	Not Engaged	0	Cluster 1
1379	Master	42670.0	12	154	2	46	20	4	15	1	4	2	4	4	0	0	Saudi Arabia	32	4189	2	2	241	11	0	Not Engaged	0	Cluster 1
8923	Graduation	83917.0	12	514	22	732	42	198	79	1	6	7	7	3	1	0	Spain	51	4198	1	1	1587	21	0	Not Engaged	2	Cluster 3
3547	Master	41021.0	12	14	7	9	6	16	12	2	2	0	3	6	1	0	Saudi Arabia	55	4307	2	3	64	7	0	Not Engaged	0	Cluster 1
8707	Graduation	79456.0	12	565	42	548	64	83	99	1	5	6	4	3	1	0	Spain	68	4437	2	2	1401	16	0	Not Engaged	2	Cluster 3
1891	Master	78789.0	12	667	50	850	21	83	83	1	4	6	5	2	1	0	Spain	44	4451	1	1	1754	16	0	Not Engaged	2	Cluster 3
6271	PhD	50870.0	13	53	0	8	0	0	2	1	2	0	3	5	0	0	Spain	72	3771	2	3	63	6	0	Not Engaged	0	Cluster 1
9635	Master	35876.0	13	66	2	40	4	3	14	1	3	1	3	6	0	0	Spain	41	3831	2	2	129	8	0	Not Engaged	0	Cluster 1
9727	Graduation	23539.0	13	4	24	11	16	1	25	1	2	0	4	6	0	0	Canada	67	3882	2	2	81	7	0	Not Engaged	0	Cluster 1
6205	Master	32557.0	13	34	3	29	0	4	10	3	2	1	3	5	1	0	Canada	57	3886	1	2	80	9	0	Not Engaged	0	Cluster 1
10681	2n Cycle	62466.0	13	129	129	259	168	121	83	5	6	3	12	4	0	0	Spain	54	3926	2	3	889	26	0	Not Engaged	2	Cluster 3
5156	2n Cycle	62466.0	13	129	129	259	168	121	83	5	6	3	12	4	0	0	Spain	54	3926	2	3	889	26	0	Not Engaged	2	Cluster 3
3050	Graduation	54198.0	13	185	0	28	3	2	17	6	3	1	6	4	0	0	Spain	58	3955	2	4	235	16	0	Not Engaged	1	Cluster 2
8164	PhD	82170.0	13	1023	93	651	49	55	37	1	5	6	7	2	0	0	Saudi Arabia	46	3977	2	2	1908	19	0	Not Engaged	2	Cluster 3
5626	PhD	61798.0	13	338	4	89	11	8	13	1	4	2	9	4	0	0	Spain	60	3979	1	1	463	16	0	Not Engaged	1	Cluster 2
7600	Basic	15253.0	13	1	3	3	8	1	13	2	1	0	3	7	0	0	Canada	32	4005	1	2	29	6	0	Not Engaged	0	Cluster 1
6406	Master	78285.0	13	647	107	391	175	67	40	1	6	4	10	3	0	0	Germany	36	4005	2	2	1427	21	0	Not Engaged	2	Cluster 3
7002	Graduation	62535.0	13	163	48	90	0	45	52	1	3	2	8	3	0	0	Spain	69	4030	1	2	398	14	0	Not Engaged	1	Cluster 2
8234	Basic	27190.0	13	1	6	7	0	1	3	1	1	0	2	8	1	0	Spain	51	4079	2	3	18	4	1	Not Engaged	0	Cluster 1
6116	2n Cycle	48985.0	13	19	13	18	10	7	8	1	1	1	3	3	0	0	Spain	56	4120	2	3	75	6	0	Not Engaged	0	Cluster 1
291	Graduation	72940.0	13	182	74	298	162	149	116	1	3	3	6	1	0	0	Saudi Arabia	54	4136	2	2	981	13	0	Not Engaged	2	Cluster 3
8779	2n Cycle	36145.0	13	56	4	76	17	1	18	4	4	1	3	9	1	0	USA	39	4139	2	3	172	12	1	Not Engaged	0	Cluster 1
4931	Graduation	157146.0	13	1	0	1725	2	1	1	0	0	28	0	1	0	0	Saudi Arabia	47	4187	2	2	1730	28	0	Not Engaged	2	Cluster 3
1650	Master	81843.0	13	779	86	537	34	69	138	1	5	9	12	3	0	0	Spain	64	4194	2	2	1643	27	0	Not Engaged	2	Cluster 3
9701	Graduation	41883.0	13	32	34	41	73	16	116	3	4	2	3	7	0	0	Canada	36	4228	2	3	312	12	0	Not Engaged	0	Cluster 1
6431	PhD	45759.0	13	42	1	18	3	0	4	2	2	0	3	7	0	0	India	60	4252	2	4	68	7	0	Not Engaged	0	Cluster 1
10789	PhD	45759.0	13	42	1	18	3	0	4	2	2	0	3	7	0	0	Spain	60	4252	2	4	68	7	0	Not Engaged	0	Cluster 1
5302	Graduation	78394.0	13	298	27	697	216	24	166	1	4	6	5	2	1	0	Spain	38	4260	2	2	1428	16	0	Not Engaged	2	Cluster 3
4459	Graduation	30279.0	13	10	4	14	4	4	1	1	1	0	3	8	0	0	Spain	35	4307	1	2	37	5	0	Not Engaged	0	Cluster 1
10642	Graduation	30279.0	13	10	4	14	4	4	1	1	1	0	3	8	0	0	Spain	35	4307	1	2	37	5	0	Not Engaged	0	Cluster 1
9213	Graduation	31880.0	13	4	1	5	2	0	3	1	1	0	2	8	0	0	Spain	54	4367	1	2	15	4	0	Not Engaged	0	Cluster 1
3678	Graduation	60208.0	13	488	23	71	15	0	59	11	8	3	7	7	1	0	Spain	51	4391	1	3	656	29	1	Not Engaged	1	Cluster 2
3698	Graduation	78687.0	13	817	185	687	145	55	241	1	4	6	8	2	1	0	Spain	41	4450	2	2	2130	19	1	Not Engaged	2	Cluster 3
5929	PhD	37401.0	14	19	3	19	3	1	3	2	2	0	3	7	0	0	Spain	51	3815	2	3	48	7	0	Not Engaged	0	Cluster 1
10795	PhD	37401.0	14	19	3	19	3	1	3	2	2	0	3	7	0	0	India	51	3815	2	3	48	7	0	Not Engaged	0	Cluster 1
4390	Graduation	75315.0	14	459	15	171	142	23	31	2	5	4	12	2	0	0	Saudi Arabia	70	3836	2	3	841	23	0	Not Engaged	2	Cluster 3
9362	Graduation	69263.0	14	492	5	32	13	5	21	1	9	1	7	6	0	0	Canada	59	3877	1	2	568	18	1	Not Engaged	1	Cluster 2
1577	Graduation	78569.0	14	558	79	622	207	175	95	1	4	6	4	1	1	0	Spain	78	3891	2	2	1736	15	1	Not Engaged	2	Cluster 3
4609	PhD	57705.0	14	383	0	53	6	4	40	3	8	1	6	6	0	0	Spain	58	3930	2	3	486	18	0	Not Engaged	1	Cluster 2
7143	2n Cycle	74805.0	14	209	162	209	41	162	37	5	4	7	10	2	0	0	Spain	69	3996	2	3	820	26	0	Not Engaged	2	Cluster 3
1729	PhD	66426.0	14	1043	24	97	32	24	157	2	3	5	10	6	0	0	Spain	63	4031	2	3	1377	20	0	Not Engaged	1	Cluster 2
10664	Master	51529.0	14	400	4	35	6	0	22	2	9	1	5	8	0	0	Spain	75	4056	1	2	467	17	0	Not Engaged	1	Cluster 2
5029	Graduation	18100.0	14	3	1	2	4	3	1	1	0	0	3	5	0	0	Spain	78	4088	2	2	14	4	0	Not Engaged	0	Cluster 1
10507	2n Cycle	59601.0	14	691	7	69	0	7	23	4	2	2	7	8	0	0	USA	47	4100	1	2	797	15	1	Not Engaged	1	Cluster 2
3865	2n Cycle	20981.0	14	2	12	10	6	13	30	1	3	1	2	8	1	0	Canada	47	4186	2	2	73	7	0	Not Engaged	0	Cluster 1
6982	Graduation	74068.0	14	783	30	537	140	76	15	1	4	10	9	2	0	0	India	48	4228	2	2	1581	24	0	Not Engaged	2	Cluster 3
7042	Graduation	36790.0	14	3	3	14	15	21	10	1	2	1	2	9	1	0	Spain	41	4246	2	2	66	6	0	Not Engaged	0	Cluster 1
9668	Graduation	18793.0	14	4	16	20	0	17	20	3	2	0	4	8	0	0	Saudi Arabia	53	4294	2	3	77	9	0	Not Engaged	0	Cluster 1
6878	Graduation	27421.0	14	43	12	96	78	40	55	3	4	1	6	7	0	0	Spain	70	4325	1	1	324	14	0	Not Engaged	1	Cluster 2
4099	Graduation	30675.0	14	10	2	16	11	2	21	1	1	0	3	8	0	0	Spain	52	4355	2	3	62	5	0	Not Engaged	0	Cluster 1
5031	Graduation	83145.0	14	777	35	731	39	137	114	1	5	9	11	2	1	0	Spain	50	4406	2	2	1833	26	1	Not Engaged	2	Cluster 3
1970	Master	34053.0	14	63	0	21	7	0	12	1	3	0	3	8	0	0	Spain	56	4418	2	3	103	7	0	Not Engaged	0	Cluster 1
5726	Master	31788.0	15	16	7	23	0	8	6	3	3	0	4	5	0	1	Saudi Arabia	41	3862	1	2	60	10	0	Not Engaged	0	Cluster 1
5231	2n Cycle	45894.0	15	27	2	7	0	2	13	1	1	0	3	5	0	0	Spain	50	3883	2	4	51	5	0	Not Engaged	0	Cluster 1
1307	Graduation	41986.0	15	27	5	8	8	3	12	3	3	0	4	4	0	0	Spain	46	3901	1	2	63	10	0	Not Engaged	0	Cluster 1
10609	PhD	42769.0	15	71	0	13	3	1	0	2	1	1	4	4	0	0	Canada	62	4021	2	3	88	8	0	Not Engaged	0	Cluster 1
